date,average,volume,price_in_plex,type_name
2024-10-01,9977000.0,2,1.7589915373765868,Corpus B-Type Heavy Energy Nosferatu
2024-10-01,27593090.91,55,4.864790357898449,Corpus X-Type Heavy Energy Nosferatu
2024-10-01,22006777.78,18,3.8798973519040905,Gistii C-Type Small Remote Shield Booster
2024-10-01,17480000.0,3,3.081805359661495,Gistii B-Type Small Remote Shield Booster
2024-10-01,20750000.0,1,3.658321579689704,Gistii A-Type Small Remote Shield Booster
2024-10-01,21721666.67,24,3.829630936177715,Pithi A-Type Small Remote Shield Booster
2024-10-01,25402340.43,47,4.478550851551481,Gistum C-Type Medium Remote Shield Booster
2024-10-01,46809375.0,16,8.252710684062059,Gistum B-Type Medium Remote Shield Booster
2024-10-01,80805833.33,12,14.246444522214386,Gistum A-Type Medium Remote Shield Booster
2024-10-01,20870000.0,117,3.679478138222849,Pithum C-Type Medium Remote Shield Booster
2024-10-01,30450769.23,13,5.368612346614951,Pithum B-Type Medium Remote Shield Booster
2024-10-01,55202500.0,28,9.732457686882931,Pithum A-Type Medium Remote Shield Booster
2024-10-01,57765000.0,2,10.184238363892806,Gistii C-Type Small Shield Booster
2024-10-01,80862000.0,10,14.256346967559944,Gistii B-Type Small Shield Booster
2024-10-01,174600000.0,15,30.782792665726376,Gistii A-Type Small Shield Booster
2024-10-01,84695000.0,8,14.932122708039492,Pithi C-Type Small Shield Booster
2024-10-01,130923076.92,13,23.082347834978844,Pithi A-Type Small Shield Booster
2024-10-01,87378888.89,9,15.40530481135402,Gistum C-Type Medium Shield Booster
2024-10-01,102821000.0,10,18.127820874471087,Gistum B-Type Medium Shield Booster
2024-10-01,363550000.0,6,64.09555712270804,Gistum A-Type Medium Shield Booster
2024-10-01,61710000.0,189,10.879760225669958,Pithum C-Type Medium Shield Booster
2024-10-01,164676923.08,13,29.033308018335685,Pithum B-Type Medium Shield Booster
2024-10-01,366794444.44,36,64.66756777856135,Pithum A-Type Medium Shield Booster
2024-10-01,247957142.86,7,43.71599838857546,Gist C-Type Large Shield Booster
2024-10-01,301750000.0,6,53.19992947813822,Gist B-Type Large Shield Booster
2024-10-01,789050000.0,2,139.11318758815233,Gist C-Type X-Large Shield Booster
2024-10-01,767666666.67,3,135.34320639456982,Gist B-Type X-Large Shield Booster
2024-10-01,858600000.0,1,151.37517630465445,Gist A-Type X-Large Shield Booster
2024-10-01,1248850000.0,20,220.1780677009873,Gist X-Type X-Large Shield Booster
2024-10-01,306466666.67,3,54.03149976551481,Gist A-Type Large Shield Booster
2024-10-01,340408333.33,12,60.01557357722144,Gist X-Type Large Shield Booster
2024-10-01,136277777.78,9,24.02640651974612,Pith C-Type Large Shield Booster
2024-10-01,178416666.67,6,31.45568876410437,Pith C-Type X-Large Shield Booster
2024-10-01,175828571.43,7,30.99939552715092,Pith B-Type Large Shield Booster
2024-10-01,190400000.0,9,33.56840620592384,Pith B-Type X-Large Shield Booster
2024-10-01,217785714.29,7,38.39663510049365,Pith A-Type Large Shield Booster
2024-10-01,260940000.0,5,46.0049365303244,Pith A-Type X-Large Shield Booster
2024-10-01,234438461.54,91,41.33259194992948,Pith X-Type Large Shield Booster
2024-10-01,414500000.0,104,73.07827926657264,Pith X-Type X-Large Shield Booster
2024-10-01,23195.37,41,0.0040894516925246,Pithum C-Type Explosive Shield Amplifier
2024-10-01,127249.04,94,0.0224345980253878,Pithum C-Type Thermal Shield Amplifier
2024-10-01,221000.0,101,0.0389633286318758,Pithum C-Type Kinetic Shield Amplifier
2024-10-01,9365500.0,168,1.6511812411847673,Pithum C-Type EM Shield Amplifier
2024-10-01,99852.5,4,0.0176044605077574,Pithum B-Type Explosive Shield Amplifier
2024-10-01,2541285.71,7,0.448040498942172,Pithum B-Type Thermal Shield Amplifier
2024-10-01,1018933.33,3,0.1796426886459802,Pithum B-Type Kinetic Shield Amplifier
2024-10-01,27225294.12,17,4.7999460719323,Pithum B-Type EM Shield Amplifier
2024-10-01,465464.29,14,0.0820635208039492,Pithum A-Type Explosive Shield Amplifier
2024-10-01,14931914.89,47,2.6325660948519043,Pithum A-Type Thermal Shield Amplifier
2024-10-01,6783153.85,65,1.1959015955571226,Pithum A-Type Kinetic Shield Amplifier
2024-10-01,66312615.38,65,11.69122273977433,Pithum A-Type EM Shield Amplifier
2024-10-01,474950.0,4,0.0837358956276445,Gistum C-Type Explosive Shield Amplifier
2024-10-01,487642.55,47,0.0859736512693935,Gistum C-Type Thermal Shield Amplifier
2024-10-01,598790.0,10,0.1055694640338505,Gistum B-Type Thermal Shield Amplifier
2024-10-01,814290.0,10,0.1435631170662905,Gistum C-Type Kinetic Shield Amplifier
2024-10-01,544014.29,7,0.0959122514104372,Gistum B-Type Kinetic Shield Amplifier
2024-10-01,11664709.68,31,2.056542609308886,Gistum C-Type EM Shield Amplifier
2024-10-01,11162142.86,14,1.9679377397743296,Gistum B-Type EM Shield Amplifier
2024-10-01,1030000.0,1,0.1815937940761636,Gistum A-Type Explosive Shield Amplifier
2024-10-01,13544782.61,23,2.3880082175599435,Gistum A-Type Thermal Shield Amplifier
2024-10-01,8543666.67,3,1.5062881999294782,Gistum A-Type Kinetic Shield Amplifier
2024-10-01,1697600.0,5,0.2992947813822285,Gist C-Type Kinetic Shield Hardener
2024-10-01,1958620.0,5,0.3453138222849083,Pith C-Type Kinetic Shield Hardener
2024-10-01,810400.0,1,0.1428772919605077,Gist C-Type Explosive Shield Hardener
2024-10-01,1429000.0,1,0.2519393511988717,Pith C-Type Explosive Shield Hardener
2024-10-01,3555000.0,1,0.6267630465444288,Gist C-Type Thermal Shield Hardener
2024-10-01,4267428.57,7,0.7523675193935121,Pith C-Type Thermal Shield Hardener
2024-10-01,36994000.0,5,6.522214386459803,Gist C-Type EM Shield Hardener
2024-10-01,39160000.0,11,6.904090267983075,Pith C-Type EM Shield Hardener
2024-10-01,36195000.0,4,6.381346967559944,Gist B-Type EM Shield Hardener
2024-10-01,45631428.57,7,8.045033245768689,Pith B-Type EM Shield Hardener
2024-10-01,6173500.0,4,1.088416784203103,Gist B-Type Thermal Shield Hardener
2024-10-01,9547333.33,3,1.6832393035966149,Pith B-Type Thermal Shield Hardener
2024-10-01,1970533.33,3,0.3474141978138223,Gist B-Type Explosive Shield Hardener
2024-10-01,522600.0,2,0.0921368124118476,Pith B-Type Explosive Shield Hardener
2024-10-01,4644750.0,4,0.8188910437235543,Gist B-Type Kinetic Shield Hardener
2024-10-01,5244333.33,3,0.924600375528914,Pith B-Type Kinetic Shield Hardener
2024-10-01,12229500.0,4,2.156117771509168,Gist A-Type Kinetic Shield Hardener
2024-10-01,14116666.67,3,2.488834039139633,Pith A-Type Kinetic Shield Hardener
2024-10-01,2489000.0,2,0.4388222849083216,Gist A-Type Explosive Shield Hardener
2024-10-01,1993714.29,7,0.3515011089562764,Pith A-Type Explosive Shield Hardener
2024-10-01,46950000.0,1,8.277503526093088,Gist A-Type Thermal Shield Hardener
2024-10-01,14360000.0,2,2.5317348377997178,Pith A-Type Thermal Shield Hardener
2024-10-01,69933333.33,3,12.329572166784205,Gist A-Type EM Shield Hardener
2024-10-01,80180000.0,8,14.1361071932299,Pith A-Type EM Shield Hardener
2024-10-01,68977777.78,18,12.16110327574048,Gist X-Type EM Shield Hardener
2024-10-01,121617142.86,70,21.44166834626234,Pith X-Type EM Shield Hardener
2024-10-01,14519333.33,15,2.559826045486601,Gist X-Type Thermal Shield Hardener
2024-10-01,26129491.53,59,4.606750974964739,Pith X-Type Thermal Shield Hardener
2024-10-01,3308600.0,10,0.5833215796897038,Gist X-Type Explosive Shield Hardener
2024-10-01,1616653.85,26,0.2850235983779972,Pith X-Type Explosive Shield Hardener
2024-10-01,7749000.0,16,1.3661847672778562,Gist X-Type Kinetic Shield Hardener
2024-10-01,19258275.86,58,3.395323670662905,Pith X-Type Kinetic Shield Hardener
2024-10-01,66702857.14,7,11.760024178420313,Pith C-Type Shield Boost Amplifier
2024-10-01,115451948.05,77,20.35471580571227,Pith X-Type Shield Boost Amplifier
2024-10-01,89915000.0,2,15.852433004231312,Gist C-Type Shield Boost Amplifier
2024-10-01,94145000.0,2,16.598201692524682,Gist B-Type Shield Boost Amplifier
2024-10-01,197100000.0,16,34.74964739069112,Gist X-Type Shield Boost Amplifier
2024-10-01,82541250.0,8,14.552406558533145,Pith B-Type Shield Boost Amplifier
2024-10-01,42460000.0,3,7.485895627644569,Coreli C-Type 5MN Microwarpdrive
2024-10-01,149873809.52,42,26.42345019746121,Corelum C-Type 50MN Microwarpdrive
2024-10-01,178000000.0,1,31.38222849083216,Core C-Type 500MN Microwarpdrive
2024-10-01,33855555.56,9,5.968892023977434,Coreli B-Type 5MN Microwarpdrive
2024-10-01,221110000.0,10,38.9827221438646,Corelum B-Type 50MN Microwarpdrive
2024-10-01,38830000.0,202,6.845909732016925,Coreli A-Type 5MN Microwarpdrive
2024-10-01,645450000.0,2,113.79583921015517,Corelum A-Type 50MN Microwarpdrive
2024-10-01,300800000.0,1,53.03244005641749,Core A-Type 500MN Microwarpdrive
2024-10-01,421045000.0,20,74.23219322990127,Core X-Type 500MN Microwarpdrive
2024-10-01,46990000.0,2,8.284555712270803,Gistii C-Type 5MN Microwarpdrive
2024-10-01,124462500.0,16,21.943318053596617,Gistum C-Type 50MN Microwarpdrive
2024-10-01,188460000.0,10,33.22637517630466,Gist C-Type 500MN Microwarpdrive
2024-10-01,39517500.0,8,6.967119181946403,Gistii B-Type 5MN Microwarpdrive
2024-10-01,151497872.34,47,26.70978003173484,Gistum B-Type 50MN Microwarpdrive
2024-10-01,188033333.33,3,33.15115185648801,Gist B-Type 500MN Microwarpdrive
2024-10-01,47921764.71,17,8.448830167489422,Gistii A-Type 5MN Microwarpdrive
2024-10-01,308400000.0,1,54.37235543018336,Gistum A-Type 50MN Microwarpdrive
2024-10-01,487908695.65,23,86.02057398624824,Gist X-Type 500MN Microwarpdrive
2024-10-01,5484750.0,8,0.9669869534555712,Corpum B-Type EM Energized Membrane
2024-10-01,4002000.0,2,0.7055712270803949,Centum B-Type EM Energized Membrane
2024-10-01,99410.0,10,0.0175264456981664,Confiscated Viral Agent
2024-10-01,5212.0,139,0.0009188998589562,1st Tier Overseer's Personal Effects
2024-10-01,14970.0,4,0.0026392806770098,2nd Tier Overseer's Personal Effects
2024-10-01,30020.0,15,0.0052926657263751,3rd Tier Overseer's Personal Effects
2024-10-01,49450.0,6,0.0087182651622002,4th Tier Overseer's Personal Effects
2024-10-01,172100.0,176,0.0303420310296191,5th Tier Overseer's Personal Effects
2024-10-01,350100.0,157,0.0617242595204513,6th Tier Overseer's Personal Effects
2024-10-01,580100.0,757,0.1022743300423131,7th Tier Overseer's Personal Effects
2024-10-01,1161000.0,755,0.2046897038081805,8th Tier Overseer's Personal Effects
2024-10-01,2100000.0,603,0.3702397743300423,9th Tier Overseer's Personal Effects
2024-10-01,5948809.52,42,1.0488028067700987,11th Tier Overseer's Personal Effects
2024-10-01,8332428.57,7,1.4690459397038085,12th Tier Overseer's Personal Effects
2024-10-01,12440000.0,1,2.193229901269393,13th Tier Overseer's Personal Effects
2024-10-01,16332500.0,4,2.8794957686882934,14th Tier Overseer's Personal Effects
2024-10-01,20520000.0,2,3.617771509167842,15th Tier Overseer's Personal Effects
2024-10-01,34810000.0,1,6.137165021156559,17th Tier Overseer's Personal Effects
2024-10-01,43200000.0,109,7.616361071932299,18th Tier Overseer's Personal Effects
2024-10-01,51680000.0,1134,9.111424541607898,19th Tier Overseer's Personal Effects
2024-10-01,59606818.18,44,10.508959481664316,20th Tier Overseer's Personal Effects
2024-10-01,78000000.0,127,13.75176304654443,21st Tier Overseer's Personal Effects
2024-10-01,100681764.71,17,17.750663735895625,22nd Tier Overseer's Personal Effects
2024-10-01,133837000.0,1056,23.59608603667137,23rd Tier Overseer's Personal Effects
2024-10-01,3163942.86,35,0.5578178526093088,10th Tier Overseer's Personal Effects
2024-10-01,17770.0,398,0.0031329337094499,Zor's Custom Navigation Link
2024-10-01,17600000.0,4,3.1029619181946404,High-grade Talisman Alpha
2024-10-01,27470000.0,2,4.84308885754584,High-grade Talisman Beta
2024-10-01,29185000.0,2,5.145451339915374,High-grade Talisman Gamma
2024-10-01,79130000.0,4,13.95098730606488,High-grade Talisman Delta
2024-10-01,453150000.0,2,79.89245416078984,High-grade Talisman Epsilon
2024-10-01,205100000.0,2,36.16008462623413,High-grade Snake Alpha
2024-10-01,125466666.67,3,22.12035731135402,Inherent Implants 'Noble' Repair Systems RS-605
2024-10-01,128466666.67,3,22.64927127468265,Inherent Implants 'Noble' Remote Armor Repair Systems RA-705
2024-10-01,125380000.0,5,22.105077574047957,Inherent Implants 'Noble' Mechanic MC-805
2024-10-01,121613793.1,29,21.441077767983074,Inherent Implants 'Noble' Hull Upgrades HG-1005
2024-10-01,170850000.0,2,30.121650211565587,High-grade Snake Beta
2024-10-01,256350000.0,2,45.19569816643159,High-grade Snake Gamma
2024-10-01,394050000.0,2,69.47284908321579,High-grade Snake Delta
2024-10-01,672100000.0,3,118.49435825105785,High-grade Snake Epsilon
2024-10-01,1518000000.0,2,267.6304654442877,High-grade Snake Omega
2024-10-01,3600.0,320,0.0006346967559943,Festival Launcher
2024-10-01,19681428.57,14,3.4699274629760226,Inherent Implants 'Noble' Repair Proficiency RP-903
2024-10-01,123423076.92,26,21.760062926657262,Inherent Implants 'Noble' Repair Proficiency RP-905
2024-10-01,125721052.63,19,22.165206740126937,Eifyr and Co. 'Gunslinger' Motion Prediction MR-705
2024-10-01,120320000.0,45,21.212976022566995,Eifyr and Co. 'Gunslinger' Surgical Strike SS-905
2024-10-01,128770000.0,10,22.70275035260931,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1005
2024-10-01,108561538.46,13,19.13990452397743,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805
2024-10-01,124850000.0,2,22.01163610719323,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-605
2024-10-01,87926000.0,5,15.50176304654443,Inherent Implants 'Lancer' Small Energy Turret SE-605
2024-10-01,133900000.0,1,23.60719322990127,Inherent Implants 'Lancer' Controlled Bursts CB-705
2024-10-01,122811764.71,17,21.6522857387165,Inherent Implants 'Lancer' Gunnery RF-905
2024-10-01,128175000.0,4,22.597849083215795,Inherent Implants 'Lancer' Large Energy Turret LE-1005
2024-10-01,84030000.0,1,14.81488011283498,Inherent Implants 'Lancer' Medium Energy Turret ME-805
2024-10-01,120100000.0,1,21.174188998589564,Zainou 'Deadeye' Sharpshooter ST-905
2024-10-01,139328571.43,7,24.564275639985897,Zainou 'Deadeye' Trajectory Analysis TA-705
2024-10-01,126700000.0,10,22.337799717912556,Zainou 'Deadeye' Large Hybrid Turret LH-1005
2024-10-01,24383684.21,19,4.298957018688293,Zainou 'Deadeye' Medium Hybrid Turret MH-805
2024-10-01,60000000.0,1,10.578279266572638,Zainou 'Deadeye' Small Hybrid Turret SH-605
2024-10-01,35713636.36,11,6.296480317348378,Transport Ships
2024-10-01,3208000.0,527,0.5655853314527504,Cruise Missile Launcher II
2024-10-01,3957090.91,22,0.6976535454866009,Sigil
2024-10-01,500000.0,5,0.0881523272214386,Long Distance Jamming
2024-10-01,203120.0,5,0.0358110014104372,Frequency Modulation
2024-10-01,880714.29,7,0.155274028561354,Signal Dispersion
2024-10-01,800000.0,4,0.1410437235543018,Signal Suppression
2024-10-01,402600.0,5,0.0709802538787024,Weapon Destabilization
2024-10-01,943500.0,240,0.1663434414668547,Target Painter II
2024-10-01,17670.0,310,0.0031153032440056,Peripheral Compact Target Painter
2024-10-01,891.0,190,0.0001570874471086,Parallel Enduring Target Painter
2024-10-01,6412.0,550,0.0011304654442877,Phased Scoped Target Painter
2024-10-01,7990.48,42,0.0014087588152327,Target Painting
2024-10-01,515800.0,6,0.0909379407616361,Signature Focusing
2024-10-01,11210.0,422,0.0019763751763046,Morpheus Enduring Magnetometric ECM
2024-10-01,38000.0,613,0.0066995768688293,Aergia Compact Magnetometric ECM
2024-10-01,11020.0,386,0.0019428772919605,Hypnos Scoped Magnetometric ECM
2024-10-01,31100.0,440,0.0054830747531734,Induced Compact Multispectral ECM
2024-10-01,32220.0,364,0.0056805359661495,Compulsive Scoped Multispectral ECM
2024-10-01,12110.0,413,0.0021350493653032,Languid Enduring Ladar ECM
2024-10-01,15000.0,694,0.0026445698166431,Halting Compact Ladar ECM
2024-10-01,13090.0,301,0.0023078279266572,Enfeebling Scoped Ladar ECM
2024-10-01,12930.0,244,0.0022796191819464,FZ-3a Enduring Gravimetric ECM
2024-10-01,16990.0,486,0.0029954160789844,CZ-4 Compact Gravimetric ECM
2024-10-01,2831.0,132,0.0004991184767277,BZ-5 Scoped Gravimetric ECM
2024-10-01,12530.0,175,0.0022090973201692,Gloom Enduring Radar ECM
2024-10-01,149000.0,564,0.0262693935119887,Shade Compact Radar ECM
2024-10-01,13640.0,349,0.0024047954866008,Umbra Scoped Radar ECM
2024-10-01,8.13,58920,1.4333568406205925e-06,Shadow Iron Charge S
2024-10-01,5.67,28000,9.996473906911142e-07,Shadow Tungsten Charge S
2024-10-01,9.48,12000,1.6713681241184768e-06,Shadow Iridium Charge S
2024-10-01,33.37,8000,5.883286318758815e-06,Shadow Lead Charge S
2024-10-01,1.41,26000,2.4858956276445695e-07,Arch Angel Carbonized Lead S
2024-10-01,8.0,12260,1.4104372355430184e-06,Arch Angel Nuclear S
2024-10-01,10.12,5000,1.784203102961918e-06,Arch Angel Proton S
2024-10-01,56.86,6349,1.0024682651622002e-05,Arch Angel Depleted Uranium S
2024-10-01,23.18,82,4.086741889985896e-06,Sanshas Radio S
2024-10-01,7642.71,28,0.0013474453455571,Sanshas Microwave S
2024-10-01,18100.63,16,0.0031912253173483,Sanshas Infrared S
2024-10-01,10590.0,8,0.00186706629055,Sanshas Standard S
2024-10-01,288.6,2600,5.08815232722144e-05,Arch Angel Titanium Sabot S
2024-10-01,312.9,1160,5.51657263751763e-05,Arch Angel Fusion S
2024-10-01,287.6,2360,5.070521861777151e-05,Arch Angel Phased Plasma S
2024-10-01,569.1,181357,0.0001003349788434,Arch Angel EMP S
2024-10-01,8.29,14000,1.4615655853314526e-06,Arch Angel Carbonized Lead M
2024-10-01,8.19,7500,1.443935119887165e-06,Arch Angel Nuclear M
2024-10-01,58.45,7500,1.030500705218618e-05,Arch Angel Proton M
2024-10-01,310.6,1800,5.4760225669957694e-05,Arch Angel Depleted Uranium M
2024-10-01,549.9,2367,9.694992947813822e-05,Arch Angel Titanium Sabot M
2024-10-01,476.9,3500,8.407968970380818e-05,Arch Angel Fusion M
2024-10-01,983.1,22000,0.0001733251057827,Arch Angel Phased Plasma M
2024-10-01,740.5,12901,0.0001305535966149,Arch Angel EMP M
2024-10-01,1873.0,38,0.0003302186177715,Sanshas Radio M
2024-10-01,503.11,12,8.8700634696756e-05,Sanshas Microwave M
2024-10-01,3001.17,6,0.0005291202397743,Sanshas Infrared M
2024-10-01,61060.0,9,0.010765162200282,Sanshas Standard M
2024-10-01,72000.0,152,0.0126939351198871,Sanshas Radio L
2024-10-01,2101.0,21,0.0003704160789844,Sanshas Microwave L
2024-10-01,21200.0,31,0.0037376586741889,Sanshas Infrared L
2024-10-01,23240.0,7,0.0040973201692524,Sanshas Standard L
2024-10-01,4287000.0,106,0.7558180535966149,Sanshas Radio XL
2024-10-01,2874000.0,103,0.5066995768688294,Sanshas Microwave XL
2024-10-01,2130000.0,106,0.3755289139633286,Sanshas Infrared XL
2024-10-01,2509000.0,112,0.4423483779971791,Sanshas Standard XL
2024-10-01,45.03,5000,7.938998589562764e-06,Shadow Thorium Charge S
2024-10-01,181.5,1000,3.199929478138223e-05,Shadow Plutonium Charge S
2024-10-01,1072.0,4000,0.0001889985895627,Shadow Antimatter Charge S
2024-10-01,8.19,44477,1.443935119887165e-06,Shadow Iron Charge M
2024-10-01,40.01,9000,7.05394922425952e-06,Shadow Tungsten Charge M
2024-10-01,22.17,18000,3.9086741889985895e-06,Shadow Iridium Charge M
2024-10-01,32.64,7000,5.754583921015515e-06,Shadow Lead Charge M
2024-10-01,157.0,1000,2.767983074753173e-05,Shadow Thorium Charge M
2024-10-01,1000.0,960,0.0001763046544428,Shadow Uranium Charge M
2024-10-01,12.07,2000,2.127997179125529e-06,Shadow Plutonium Charge M
2024-10-01,1183.0,16375,0.0002085684062059,Shadow Antimatter Charge M
2024-10-01,348450000.0,2,61.43335684062059,Amarr Control Tower Medium
2024-10-01,139580000.0,5,24.60860366713681,Amarr Control Tower Small
2024-10-01,304800000.0,1,53.737658674189,Caldari Control Tower Medium
2024-10-01,141925000.0,8,25.02203808180536,Caldari Control Tower Small
2024-10-01,138966666.67,3,24.500470146332862,Minmatar Control Tower Small
2024-10-01,431307.69,26,0.0760415532440056,Sleeper Foundation Block
2024-10-01,13430.0,1120,0.0023677715091678,Datacore - Propulsion Subsystems Engineering
2024-10-01,5945.0,5722,0.0010481311706629,Datacore - Core Subsystems Engineering
2024-10-01,66632098.77,81,11.74754914844852,High-grade Crystal Alpha
2024-10-01,189359523.81,42,33.384965410789846,Curse
2024-10-01,79785.97,77,0.0140666378702397,Heavy Assault Missile Launcher I
2024-10-01,87612962.96,54,15.446573159379406,High-grade Crystal Beta
2024-10-01,134342105.26,57,23.685138444992948,High-grade Crystal Gamma
2024-10-01,198200000.0,32,34.94358251057828,High-grade Crystal Delta
2024-10-01,342066666.67,21,60.30794546368124,High-grade Crystal Epsilon
2024-10-01,804487500.0,16,141.83489069111425,High-grade Crystal Omega
2024-10-01,91120.0,14975,0.0160648801128349,Datacore - Hydromagnetic Physics
2024-10-01,75570.0,21564,0.0133233427362482,Datacore - Minmatar Starship Engineering
2024-10-01,2219818181.82,11,391.3642774717913,Providence
2024-10-01,2142307692.31,13,377.6988174030324,Charon
2024-10-01,2441083333.33,12,430.3743535490127,Obelisk
2024-10-01,2372250000.0,4,418.23871650211566,Fenrir
2024-10-01,8949846.15,52,1.5778995327926657,Dread Guristas Multispectral ECM
2024-10-01,790454.55,11,0.13936081629055,Rocket Specialization
2024-10-01,499953.23,62,0.0881440814527503,Light Missile Specialization
2024-10-01,1543100.0,10,0.2720557122708039,Heavy Missile Specialization
2024-10-01,5798800.0,5,1.0223554301833568,Cruise Missile Specialization
2024-10-01,2407538.46,13,0.4244602362482369,Torpedo Specialization
2024-10-01,126800000.0,3,22.35543018335684,Siege Module I
2024-10-01,97.91,157300,1.7261988716502116e-05,Mjolnir Heavy Assault Missile
2024-10-01,101.5,1396232,1.7894922425952046e-05,Scourge Heavy Assault Missile
2024-10-01,70.0,167800,1.234132581100141e-05,Inferno Heavy Assault Missile
2024-10-01,1038761.9,21,0.1831385578279266,Guided Missile Precision
2024-10-01,90610.63,19,0.0159750758110014,Target Navigation Prediction
2024-10-01,2045409.09,22,0.3606151428067701,Warhead Upgrades
2024-10-01,16970000.0,5,2.991889985895628,Capital Energy Turret
2024-10-01,50991428.57,21,8.99002619358251,Advanced Spaceship Command
2024-10-01,265490.0,10,0.0468071227080394,100mm Steel Plates II
2024-10-01,909900.0,121,0.160419605077574,200mm Steel Plates II
2024-10-01,899300.0,106,0.1585507757404795,400mm Steel Plates II
2024-10-01,2686000.0,174,0.4735543018335684,800mm Steel Plates II
2024-10-01,6245000.0,563,1.1010225669957687,1600mm Steel Plates II
2024-10-01,120366666.67,3,21.221203573695345,Numon Family Heirloom
2024-10-01,90940.0,18238,0.0160331452750352,Datacore - Gallentean Starship Engineering
2024-10-01,99970.0,56707,0.0176251763046544,Datacore - High Energy Physics
2024-10-01,84820.0,12698,0.0149541607898448,Datacore - Plasma Physics
2024-10-01,95000.0,23218,0.0167489421720733,Datacore - Laser Physics
2024-10-01,85540.0,79275,0.0150811001410437,Datacore - Quantum Physics
2024-10-01,87000.0,47552,0.0153385049365303,Datacore - Molecular Engineering
2024-10-01,90240.0,42880,0.0159097320169252,Datacore - Nanite Engineering
2024-10-01,87970.0,9736,0.0155095204513399,Datacore - Electromagnetic Physics
2024-10-01,88880.0,44220,0.0156699576868829,Datacore - Electronic Engineering
2024-10-01,83370.0,72762,0.0146985190409026,Datacore - Graviton Physics
2024-10-01,79650.0,37479,0.0140426657263751,Datacore - Rocket Science
2024-10-01,82570.0,19693,0.0145574753173483,Datacore - Amarrian Starship Engineering
2024-10-01,84420.0,10633,0.0148836389280677,Datacore - Nuclear Physics
2024-10-01,76590.0,30137,0.0135031734837799,Datacore - Mechanical Engineering
2024-10-01,5264.0,1261,0.0009280677009873,Datacore - Offensive Subsystems Engineering
2024-10-01,64946.67,3,0.0114504002115655,Talocan Technology
2024-10-01,198555555.56,27,35.006268610719324,Ogdin's Eye Coordination Enhancer
2024-10-01,59152500.0,8,10.4288610719323,Dual Giga Beam Laser I
2024-10-01,56884285.71,7,10.028964335331452,Hexa 2500mm Repeating Cannon I
2024-10-01,109371.43,7,0.0192826921720733,Armored Command
2024-10-01,120000.0,2,0.0211565585331452,Information Command
2024-10-01,24495000.0,4,4.318582510578279,High-grade Halo Alpha
2024-10-01,95534705.88,17,16.843213307475317,High-grade Amulet Alpha
2024-10-01,30915000.0,2,5.450458392101552,High-grade Halo Beta
2024-10-01,128377777.78,27,22.63359974964739,High-grade Amulet Beta
2024-10-01,308442857.14,14,54.37991134344146,High-grade Amulet Delta
2024-10-01,533968750.0,16,94.14117595204512,High-grade Amulet Epsilon
2024-10-01,211173913.04,23,37.230943765867416,High-grade Amulet Gamma
2024-10-01,629500000.0,1,110.98377997179124,High-grade Halo Omega
2024-10-01,1146272727.27,11,202.09321707863188,High-grade Amulet Omega
2024-10-01,86925714.29,7,15.325408020098733,Amarr Freighter
2024-10-01,162140000.0,5,28.586036671368124,Amarr Dreadnought
2024-10-01,80229333.33,45,14.144804888928068,Caldari Freighter
2024-10-01,86581428.57,7,15.264708845204511,Gallente Freighter
2024-10-01,83766666.67,3,14.768453221086038,Minmatar Freighter
2024-10-01,151633333.33,3,26.73366243476728,Caldari Dreadnought
2024-10-01,154966666.67,3,27.321344617418895,Gallente Dreadnought
2024-10-01,159233333.33,3,28.073577808533148,Minmatar Dreadnought
2024-10-01,451963636.36,22,79.68329272919605,Capital Ships
2024-10-01,106800000.0,2,18.82933709449929,XL Torpedo Launcher I
2024-10-01,5768500.0,2,1.0170133991537376,Medium 'Gattotte' Capacitor Booster
2024-10-01,21010000.0,1,3.704160789844852,Heavy 'Brave' Capacitor Booster
2024-10-01,84872500.0,4,14.963416784203105,Prototype 'Poncho' Cloaking Device I
2024-10-01,244800000.0,1,43.15937940761636,'Smokescreen' Covert Ops Cloaking Device II
2024-10-01,68829090.91,11,12.134889088504936,Improved 'Guise' Cloaking Device II
2024-10-01,20252731.76,17,3.5706508744710863,'Dyad' Co-Processor I
2024-10-01,32577272.73,11,5.74352481135402,'Deuce' Co-Processor I
2024-10-01,5595000.0,2,0.9864245416078984,'Marshall' Magnetometric ECM
2024-10-01,5999000.0,2,1.057651622002821,'Gambler' Ladar ECM
2024-10-01,7799000.0,2,1.375,'Plunderer' Gravimetric ECM
2024-10-01,8240000.0,2,1.4527503526093088,'Heist' Radar ECM
2024-10-01,39040000.0,2,6.882933709449929,'Ghost' Burst Jammer
2024-10-01,1657118.18,11,0.2921576480959097,150mm 'Musket' Railgun
2024-10-01,16480000.0,5,2.9055007052186177,'Gallows' Light Missile Launcher
2024-10-01,6255000.0,2,1.1027856135401974,'Pickaxe' Rapid Light Missile Launcher
2024-10-01,9566857.14,7,1.6866814421720735,'Undertaker' Heavy Missile Launcher
2024-10-01,2854000.0,7,0.5031734837799718,'Noose' Cruise Missile Launcher
2024-10-01,7093222.22,9,1.2505680923836389,'Prospector' EM Shield Amplifier
2024-10-01,10523500.0,4,1.8553420310296191,'Glycerine' Shield Boost Amplifier
